STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,TMAX,TMIN,AWND,RHAV,RHMN,RHMX
USW00023190,2006-07-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,150,27,75,50,90
USW00023190,2006-07-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,150,25,76,53,90
USW00023190,2006-07-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,150,22,79,62,90
USW00023190,2006-07-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,172,25,80,69,90
USW00023190,2006-07-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,172,28,85,62,93
USW00023190,2006-07-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,167,30,84,68,96
USW00023190,2006-07-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,167,21,82,58,96
USW00023190,2006-07-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,178,25,78,58,93
USW00023190,2006-07-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,339,183,22,74,43,93
USW00023190,2006-07-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,178,17,76,61,91
USW00023190,2006-07-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,183,26,84,71,93
USW00023190,2006-07-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,183,21,82,67,93
USW00023190,2006-07-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,183,27,85,62,100
USW00023190,2006-07-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,200,28,80,64,93
USW00023190,2006-07-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,183,33,83,69,93
USW00023190,2006-07-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,183,26,81,69,93
USW00023190,2006-07-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,161,22,79,68,90
USW00023190,2006-08-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,150,18,72,60,84
USW00023190,2006-08-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,150,25,75,58,90
USW00023190,2006-08-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,178,24,78,67,90
USW00023190,2006-08-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5,228,178,22,81,64,93
USW00023190,2006-08-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,161,32,70,56,81
USW00023190,2006-08-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,128,28,72,59,90
USW00023190,2006-08-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,122,17,68,48,87
USW00023190,2006-08-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,122,22,71,50,90
USW00023190,2006-08-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,150,25,83,64,97
USW00023190,2006-08-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,167,28,80,64,97
USW00023190,2006-08-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,161,24,80,64,93
USW00023190,2006-08-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,128,27,78,62,90
USW00023190,2006-08-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,139,27,79,61,90
USW00023190,2006-08-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,144,32,74,57,90
USW00023190,2006-08-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,111,27,75,57,93
USW00023190,2006-08-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,156,26,77,59,90
USW00023190,2006-08-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,144,25,79,63,90
USW00023190,2006-08-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,128,28,81,63,93
USW00023190,2006-08-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,31,80,63,93
USW00023190,2006-08-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,26,79,61,90
USW00023190,2006-08-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,111,25,77,47,93
USW00023190,2006-08-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,111,27,78,50,90
USW00023190,2006-08-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,150,22,77,47,96
USW00023190,2006-08-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,139,26,81,61,93
USW00023190,2006-08-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,111,22,78,59,93
USW00023190,2006-08-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,31,79,59,90
USW00023190,2006-08-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,128,20,82,52,100
USW00023190,2006-08-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,111,17,80,54,96
USW00023190,2006-08-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,128,18,78,54,93
USW00023190,2006-08-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,139,25,79,59,93
USW00023190,2006-08-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,139,23,83,64,100
USW00023190,2006-09-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,133,25,84,59,100
USW00023190,2006-09-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,117,21,75,48,93
USW00023190,2006-09-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,128,18,72,41,87
USW00023190,2006-09-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,133,24,73,48,90
USW00023190,2006-09-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,122,19,77,52,93
USW00023190,2006-09-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,133,27,78,58,93
USW00023190,2006-09-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,139,29,87,70,97
USW00023190,2006-09-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,117,22,80,61,93
USW00023190,2006-09-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,128,19,71,55,87
USW00023190,2006-09-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,122,24,78,61,93
USW00023190,2006-09-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,117,26,88,73,97
USW00023190,2006-09-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,139,27,88,70,100
USW00023190,2006-09-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,144,30,85,73,96
USW00023190,2006-09-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,156,24,82,73,90
USW00023190,2006-09-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,111,28,64,45,93
USW00023190,2006-09-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,78,23,57,22,84
USW00023190,2006-09-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,306,106,16,59,12,90
USW00023190,2006-09-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,106,19,54,15,75
USW00023190,2006-09-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,122,22,80,57,97
USW00023190,2006-09-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,100,22,79,61,96
USW00023190,2006-09-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,89,21,80,63,93
USW00023190,2006-09-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,161,33,70,55,84
USW00023190,2006-09-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,133,30,74,59,87
USW00023190,2006-09-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,106,30,75,53,93
USW00023190,2006-09-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,100,26,80,63,93
USW00023190,2006-09-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,133,28,79,65,87
USW00023190,2006-09-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,106,20,80,61,96
USW00023190,2006-09-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,117,19,81,59,96
USW00023190,2006-09-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,100,18,83,59,97
USW00023190,2006-09-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,106,17,80,68,96
USW00023190,2006-10-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",33,189,117,19,88,81,93
USW00023190,2006-10-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,122,25,77,53,93
USW00023190,2006-10-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,100,16,72,48,89
USW00023190,2006-10-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,89,19,73,47,89
USW00023190,2006-10-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3,206,100,27,74,57,90
USW00023190,2006-10-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,83,22,74,59,90
USW00023190,2006-10-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,78,15,76,55,90
USW00023190,2006-10-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,89,18,81,66,93
USW00023190,2006-10-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,128,27,77,65,93
USW00023190,2006-10-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,100,13,71,51,87
USW00023190,2006-10-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,94,17,69,47,90
USW00023190,2006-10-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,100,20,71,53,84
USW00023190,2006-10-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,106,23,74,55,87
USW00023190,2006-10-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,94,18,70,53,86
USW00023190,2006-10-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,100,21,72,55,89
USW00023190,2006-10-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,89,16,76,59,90
USW00023190,2006-10-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,83,28,60,35,86
USW00023190,2006-10-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,67,14,55,24,83
USW00023190,2006-10-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,61,14,43,13,74
USW00023190,2006-10-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,61,14,59,27,89
USW00023190,2006-10-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,94,17,82,50,96
USW00023190,2006-10-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,100,16,79,51,97
USW00023190,2006-10-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,83,18,73,35,96
USW00023190,2006-10-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,111,24,83,70,93
USW00023190,2006-10-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,83,21,83,70,93
USW00023190,2006-10-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,72,11,50,13,96
USW00023190,2006-10-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,39,16,43,12,70
USW00023190,2006-10-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,39,15,59,13,93
USW00023190,2006-10-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,56,17,73,55,86
USW00023190,2006-10-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,61,19,77,59,90
USW00023190,2006-10-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,83,20,71,54,86
USW00023190,2006-11-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,72,16,79,59,90
USW00023190,2006-11-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,100,21,76,57,86
USW00023190,2006-11-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,89,17,81,61,93
USW00023190,2006-11-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,83,13,78,46,97
USW00023190,2006-11-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,67,10,66,26,84
USW00023190,2006-11-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,83,18,50,13,80
USW00023190,2006-11-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,89,13,60,18,90
USW00023190,2006-11-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,89,19,62,37,86
USW00023190,2006-11-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,83,25,55,26,80
USW00023190,2006-11-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,39,16,59,30,89
USW00023190,2006-11-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,61,33,58,27,73
USW00023190,2006-11-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,50,13,61,32,83
USW00023190,2006-11-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,44,21,60,26,83
USW00023190,2006-11-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,111,38,69,50,93
USW00023190,2006-11-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,72,13,70,29,96
USW00023190,2006-11-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,56,11,78,49,96
USW00023190,2006-11-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,83,15,78,59,90
USW00023190,2006-11-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,83,10,74,36,93
USW00023190,2006-11-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,61,11,73,32,93
USW00023190,2006-11-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,61,9,73,30,93
USW00023190,2006-11-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,61,17,78,70,89
USW00023190,2006-11-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,94,17,81,68,93
USW00023190,2006-11-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,50,10,78,45,93
USW00023190,2006-11-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,22,15,74,54,92
USW00023190,2006-11-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,50,22,49,27,80
USW00023190,2006-11-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",30,183,56,21,49,33,86
USW00023190,2006-11-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",38,194,83,30,71,39,93
USW00023190,2006-11-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,44,40,39,18,71
USW00023190,2006-11-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,0,11,56,30,82
USW00023190,2006-11-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,11,11,67,39,89
USW00023190,2006-12-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,11,9,65,40,82
USW00023190,2006-12-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,17,11,57,26,82
USW00023190,2006-12-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,6,14,59,23,79
USW00023190,2006-12-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,0,12,50,13,79
USW00023190,2006-12-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,-6,5,52,15,75
USW00023190,2006-12-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,-6,12,74,42,93
USW00023190,2006-12-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,-6,12,66,21,93
USW00023190,2006-12-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",8,217,22,17,65,32,86
USW00023190,2006-12-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",135,183,106,26,85,75,93
USW00023190,2006-12-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",18,172,83,34,79,54,93
USW00023190,2006-12-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,39,13,80,49,97
USW00023190,2006-12-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,44,24,74,54,93
USW00023190,2006-12-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,100,17,68,43,86
USW00023190,2006-12-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,61,15,70,43,90
USW00023190,2006-12-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,44,21,78,49,93
USW00023190,2006-12-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3,156,50,37,66,38,87
USW00023190,2006-12-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,22,26,56,23,93
USW00023190,2006-12-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,-6,17,60,41,78
USW00023190,2006-12-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,-22,19,62,42,82
USW00023190,2006-12-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,-6,13,64,33,85
USW00023190,2006-12-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,-6,10,67,41,85
USW00023190,2006-12-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3,189,22,23,59,33,92
USW00023190,2006-12-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,0,10,61,35,79
USW00023190,2006-12-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,22,11,55,17,76
USW00023190,2006-12-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,28,12,56,21,79
USW00023190,2006-12-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,50,11,62,39,77
USW00023190,2006-12-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",81,156,94,73,60,43,97
USW00023190,2006-12-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,17,31,42,22,73
USW00023190,2006-12-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,-6,12,65,32,83
USW00023190,2006-12-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,0,12,79,58,93
USW00023190,2006-12-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,17,16,77,52,100
USW00023190,2007-01-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,28,15,70,30,86
USW00023190,2007-01-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,17,13,58,23,89
USW00023190,2007-01-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,39,13,74,45,93
USW00023190,2007-01-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,22,38,72,43,93
USW00023190,2007-01-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,56,47,33,14,58
USW00023190,2007-01-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,0,23,41,16,67
USW00023190,2007-01-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,28,13,53,26,73
USW00023190,2007-01-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,6,12,47,14,79
USW00023190,2007-01-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,28,7,45,11,76
USW00023190,2007-01-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,44,9,70,42,93
USW00023190,2007-01-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,39,31,53,31,89
USW00023190,2007-01-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,133,-6,42,28,14,54
USW00023190,2007-01-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,117,-28,20,42,16,69
USW00023190,2007-01-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,117,-33,12,56,34,75
USW00023190,2007-01-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,133,-39,13,54,31,75
USW00023190,2007-01-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,-44,16,59,32,82
USW00023190,2007-01-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5,133,-22,33,58,19,85
USW00023190,2007-01-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,6,27,40,10,75
USW00023190,2007-01-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,-22,17,57,18,79
USW00023190,2007-01-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,0,14,73,53,89
USW00023190,2007-01-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,0,16,68,44,96
USW00023190,2007-01-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,-11,11,57,19,79
USW00023190,2007-01-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,-11,17,60,26,83
USW00023190,2007-01-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,-6,10,69,43,86
USW00023190,2007-01-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,11,10,69,45,89
